epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,2453.58,1.92456,1.6457,1.04284,0.48204,0.38298,0.33752,0.08994,2.97586,1.92885,1.43628,0.0002312,0.0002312,0.0002312
136,2468.27,1.95648,1.49147,1.05075,0.46002,0.39887,0.33994,0.09293,2.92167,1.83385,1.42184,0.000218,0.000218,0.000218
137,2484.07,1.97308,1.6555,1.04888,0.46002,0.39887,0.33994,0.09293,2.92167,1.83385,1.42184,0.0002048,0.0002048,0.0002048
138,2499.97,1.8316,1.52799,1.01898,0.53702,0.44681,0.37076,0.10928,2.90318,1.75755,1.42298,0.0001916,0.0001916,0.0001916
139,2514.7,1.8125,1.63594,1.03997,0.53702,0.44681,0.37076,0.10928,2.90318,1.75755,1.42298,0.0001784,0.0001784,0.0001784
140,2530.28,1.74319,1.4843,0.97148,0.48783,0.42557,0.36484,0.10832,2.88844,1.71891,1.42241,0.0001652,0.0001652,0.0001652
141,2546.98,1.75799,1.54117,1.02144,0.48783,0.42557,0.36484,0.10832,2.88844,1.71891,1.42241,0.000152,0.000152,0.000152
142,2563.99,1.94064,1.63028,1.13318,0.53616,0.44681,0.37049,0.10954,2.89314,1.7121,1.42989,0.0001388,0.0001388,0.0001388
143,2580.21,1.95338,1.85154,1.05093,0.53616,0.44681,0.37049,0.10954,2.89314,1.7121,1.42989,0.0001256,0.0001256,0.0001256
144,2595.99,1.91582,1.75878,1.02536,0.4867,0.46809,0.37441,0.11288,2.89211,1.7145,1.43056,0.0001124,0.0001124,0.0001124
145,2611.99,1.78835,1.56966,1.12663,0.4867,0.46809,0.37441,0.11288,2.89211,1.7145,1.43056,9.92e-05,9.92e-05,9.92e-05
146,2627.84,1.77587,1.45017,1.08472,0.47194,0.46809,0.37603,0.1046,2.90774,1.72646,1.43641,8.6e-05,8.6e-05,8.6e-05
147,2642.48,1.92862,1.7693,1.06264,0.47194,0.46809,0.37603,0.1046,2.90774,1.72646,1.43641,7.28e-05,7.28e-05,7.28e-05
148,2657.34,1.88472,1.58165,1.01932,0.43286,0.47099,0.37585,0.10395,2.92061,1.73516,1.44255,5.96e-05,5.96e-05,5.96e-05
149,2673.88,1.73829,1.58033,1.10593,0.43286,0.47099,0.37585,0.10395,2.92061,1.73516,1.44255,4.64e-05,4.64e-05,4.64e-05
150,2691.3,1.66532,1.37382,1.05945,0.43593,0.47696,0.38178,0.10131,2.93174,1.74278,1.44778,3.32e-05,3.32e-05,3.32e-05
